Stage,Company Name,Address 1,City/State,Postal/Zip,Country,Email/WWW Address,Email,Date Added,Phone,Stock Symbol
,QuantHealth,Derech Menachem Begin 132,"Tel Aviv-Yafo, ",,Israel,https://quanthealth.ai/,,7/16/2024 9:22,,
,Frontier Medicines Corporation,"151 Oyster Point Blvd., 2nd Floor","South San Francisco, CA",94080,United States of America,https://frontiermeds.com/,,7/16/2024 9:22,(650) 457-1005,NONE
,Gyroscope Therapeutics,NA,"London, NA",NA,United Kingdom,https://www.gyroscopetx.com/,,7/16/2024 9:22,,NONE
,"Exo Therapeutics, Inc.",480 Arsenal Way,"Watertown, MA",2472,United States of America,https://exo-therapeutics.com/,,7/16/2024 9:22,,NONE
,Vial,,"San Francisco, CA",94102,United States of America,https://vial.com/,,7/16/2024 9:22,,
,NewLimit (Previously Longevity Newco),"2475 Hanover Street, Suite 100","Palo Alto, CA",94304,United States of America,,,7/16/2024 9:22,,NONE
,X4 Pharmaceuticals Inc,"61 N. Beacon Street, 4th Floor","Boston, MA",2134,United States of America,www.x4pharma.com,,7/16/2024 9:22,(857) 529-8300,XFOR
,MPM Capital Inc,450 Kendall Street,"Cambridge, MA",2142,United States of America,http://www.mpmcapital.com/,,7/16/2024 9:22,(617) 425-9200,
,Norwest Venture Partners,"1300 El Camino Real, Suite 200","Menlo Park, CA",94025,United States of America,www.nvp.com,,7/16/2024 9:22,(650) 321-8000,
,"Pardes Biosciences, Inc.","2173 Salk Ave. Suite 250, PMB #052","Carlsbad, CA",92008,United States of America,https://www.pardesbio.com/,,7/16/2024 9:22,,PRDS
,H3 Biomedicine Inc.,H3 Biomedicine,"Cambridge, MA",2139,United States of America,www.h3biomedicine.com,,7/16/2024 9:22,(617) 252-5000,NONE
,PAI (Pharmaceutical Associates Inc),1700 Perimeter Road,"Greenville, SC",29605,United States of America,http://www.paipharma.com/,,7/16/2024 9:22,(864) 277-7282,NONE
,4D Molecular Therapeutics,"5858 Horton Street, Suite 455","Emeryville, CA",94608,United States of America,http://www.4dmoleculartherapeutics.com/,,7/16/2024 9:22,(510) 505-2680,FDMT
,Tarsus Pharma,15440 Laguna Canyon Road Suite 160,"Irvine, CA",92618,United States of America,https://tarsusrx.com/,,7/16/2024 9:22,(949) 418-1801,TARS
,"NexImmune, Inc",9119 Gaither Road,"Gaithersburg, MD",20877,United States of America,http://www.neximmune.com/,,7/16/2024 9:22,(301) 825-9810,NEXI
,Simtra BioPharma Solutions,927 S Curry Pike,"Bloomington, IN",47403,United States of America,https://biopharmasolutions.baxter.com/,,7/16/2024 9:22,,
,Institute for Clinical and Economic Review (ICER),"Two Liberty Square, 9th FLR","Boston, MA",2109,United States of America,www.icer-review.org,,7/16/2024 9:22,(617) 528-4013,
,IVERIC bio,Five Penn Plaza Suite 2372,"New York, NY",10001,United States of America,https://ivericbio.com/,,7/16/2024 9:22,(212) 845-8200,ISEE
,Xilio Therapeutics,"825 Winter Street, Suite 300","Waltham, MA",2451,United States of America,https://xiliotx.com,,7/16/2024 9:22,(617) 430-4680,XLO
,Logos Capital,"1 Letterman Dr, Building C, Suite C3-350","San Francisco, CA",94129,United States of America,www.logoscapital.com,,7/16/2024 9:22,(415) 801-4660,NONE
,Cipla BioTec,L- 147/ B Verna Industrial Estate,"Salcette, Goa",403 722,India,http://www.ciplabiotec.com/,,7/16/2024 9:22,+91 832 6483933,NONE
,InSitro,279 East Grand Avenue,"South San Francisco, CA",94080,United States of America,http://www.insitro.com,,7/16/2024 9:22,,NONE
,Fusion Pharmaceuticals,"2 International Place, Suite 2310","Boston, MA",2110,United States of America,http://fusionpharma.com,,7/16/2024 9:22,(617) 420-5698,FUSN
,Shoreline Biosciences,11408 Sorrento Valley Rd,"San Diego, CA",92121,United States of America,https://www.shorelinebio.com/,,7/16/2024 9:22,,NONE
,ORIC Pharmaceuticals,"240 E. Grand Ave, 2nd Floor","San Francisco, South San Francisco",94080,United States of America,https://oricpharma.com/,,7/16/2024 9:22,(650) 388-5600,ORIC
,Immuneering,"245 Main St, Second Floor","Cambridge, MA",2142,United States of America,http://immuneering.com,,7/16/2024 9:22,(617) 500-8080,IMRX
,"ImmuneID, Inc.","275 Second Ave, Suite 100","Waltham, MA",2451,United States of America,https://immuneidrx.com/,,7/16/2024 9:22,,NONE
,SynOx Therapeutics Limited,3 Dublin Landings North Wall Quay,"Dublin 1, ",D01 C4E0,Ireland,https://synoxtherapeutics.com,,7/16/2024 9:22,,
,Clario,"1818 Market St., Suite 2600","Philadelphia, PA",19103,United States of America,https://clario.com/,,7/16/2024 9:22,(215) 972-0420,NONE
,Genesis Therapeutics,415 Grand Avenue Suite 201,"Los Angeles · Remote, CA",94080,United States of America,https://www.genesistherapeutics.ai/,,7/16/2024 9:22,(650) 745-8872,NONE
,Patientory,3423 Piedmont Rd NE,"Atlanta, GA",30305,United States of America,https://patientory.com,,7/16/2024 9:22,(678) 951-9007,NONE
,"NextCure, Inc","9000 Virginia Manor Road, Suite 200","Beltsville, MD",20705,United States of America,http://www.nextcure.com/,,7/16/2024 9:22,(240) 399-4900,NXTC
,Recursion Pharmaceuticals,41 S Rio Grande Street,"Salt Lake City, UT",84101,United States of America,http://www.recursionpharma.com/,,7/16/2024 9:22,(801) 587-1629,RXRX
,Metera Pharmaceuticals Inc.,25 Randlett Park,"West Newton, MA",2465,United States of America,,,7/16/2024 9:22,(617) 312-5367,NONE
,Adare Pharmaceuticals,"1200 Lenox Drive, Suite 100","Lawrenceville, NJ",8648,United States of America,www.adarepharma.com,,7/16/2024 9:22,(609) 450-1312,NONE
,Ribometrix,8 Davis Drive - Suite 210,"Durham, NC",27709,United States of America,http://www.ribometrix.com,,7/16/2024 9:22,(919) 404-7426,NONE
,Shield Diagnostics (Formerly TL Biolabs),"3511 Thomas Rd, Suite 6 & 7","Santa Clara, CA",95054,United States of America,https://tlbiolabs.com/,,7/16/2024 9:22,(669) 201-0321,
,"TFF Pharmaceuticals, Inc.","1751 River Run, Suite 400","Fort Worth, TX",76107,United States of America,https://www.tffpharma.com,,7/16/2024 9:22,(817) 438-6168,TFFP
,Seven Bridges Genomics,"529 Main St, Suite 6610","Charlestown, MA",2129,United States of America,https://www.sbgenomics.com/,,7/16/2024 9:22,(617) 294-6582,NONE
,"Holmusk Technologies, Inc.","54 Thompson Street, 4th Floor","New York, NY",10012,United States of America,https://www.holmusk.com/,,7/16/2024 9:22,,NONE
,Minaris Regenerative Medicine,"4 Pearl Ct, Suite C","Allendale, NJ",7401,United States of America,https://www.rm.minaris.com/en/,info@progenitorcelltherapy.com,7/16/2024 9:22,(201) 677-2355,NONE
,Tenaya Therapeutics,171 Oyster Point Blvd 5th Fl Suite 500,"South San Francisco, CA",94080,United States of America,http://www.tenayatherapeutics.com/,,7/16/2024 9:22,(650) 825-6900,TNYA
,Boston Pharmaceuticals,"55 Cambridge Parkway, Suite 400","Cambridge, MA",2142,United States of America,https://www.bostonpharmaceuticals.com/,,7/16/2024 9:22,,NONE
,BlueRock Therapeutics,One Broadway,"Cambridge, MA",2142,United States of America,https://bluerocktx.com/,,7/16/2024 9:22,,NONE
,Autolus Therapeutics,191 Wood Lane,"White City, London",W12 7RZ,United Kingdom,http://www.autolus.com/,,7/16/2024 9:22,+44 20 7268 3030,AUTL
,Aligos Therapeutics,"1 Corporate Drive, 2nd Floor","South San Francisco, CA",94080,United States of America,http://aligos.com,,7/16/2024 9:22,(917) 603-0493,ALGS
,Disc Medicine,"321 Arsenal Street, Suite 101","Watertown, MA",2472,United States of America,https://www.discmedicine.com,,7/16/2024 9:22,(617) 674-9274,NONE
,Daionus,"One Boston Place, 201 Washington Street","Boston, MA",2108,United States of America,,,7/16/2024 9:22,,NONE
,Switch Therapeutics,241 E. Harris Ave,"South San Francisco, CA",94080,United States of America,https://www.switchthera.com,,7/16/2024 9:22,,NONE
,Iambic Therapeutics,"5627 Oberlin Drive, Suite 120","San Diego, CA",92121,United States of America,https://www.iambic.ai/,,7/16/2024 9:22,,NONE
,"Neurvati Neurosciences, Inc.",230 Park Avenue #2830,"New York, NY",10169,United States of America,https://neurvati.kinsta.cloud/,,7/16/2024 9:22,,NONE
,Eloxx Pharmaceuticals,"480 Arsenal Way, Suite 130","Waltham, MA",2472,United States of America,https://www.eloxxpharma.com,,7/16/2024 9:22,(781) 577-5300,ELOX
,OrthoFi Inc.,900 South Broadway,"Denver, CO",80209,United States of America,https://orthofi.com/,,7/16/2024 9:22,(877) 766-5220,NONE
,Celmatix Inc.,54 W 40th St,"New York, NY",10018,United States of America,http://www.celmatix.com/,,7/16/2024 9:22,(646) 389-0245,
,GSK,5 Crescent Drive,"Philadelphia, PA",19112,United States of America,www.gsk.com,,7/16/2024 9:22,(888) 825-5249,GSK
,IN8bio,"350 5th Avenue, Suite 5330","New York, NY",10118,United States of America,https://in8bio.com/,,7/16/2024 9:22,(646) 600-6438,INAB
,CoA,421 Kipling St,"Palo Alto, CA",94301,United States of America,,,7/16/2024 9:22,,NONE
,KKR,30 Hudson Yards,"New York, NY",10001,United States of America,http://www.kkr.com/,,7/16/2024 9:22,(212) 750-8300,KKR
,Sparrow Pharmaceuticals,920 SW 6th Avenue Suite 1200,"Portland, OR",97204,United States of America,https://www.sparrowpharma.com,,7/16/2024 9:22,,NONE
,Avectas,"245 First Street, Suite 1800","Cambridge, MA",2142,United States of America,http://www.avectas.com,,7/16/2024 9:22,(617) 444-8593,NONE
,Engine Biosciences,"1400 Bridge Parkway, Suite 101","Redwood City, CA",94067,United States of America,https://www.enginebio.com/,,7/16/2024 9:22,,NONE
,CoreTrust,"601 11th Avenue North, Suite 700","Nashville, TN",37203,United States of America,https://www.coretrustpg.com/,,7/16/2024 9:22,(855) 208-2362,
,Unnatural Products,335 Shake Mill Rd,"Santa Cruz, CA",95060,United States of America,https://www.unnaturalproducts.com,,7/16/2024 9:22,,NONE
,Southeast Primary Care Partners,3400-C Old Milton Pkwy Suite 270,"Alpharetta, GA",30005,United States of America,https://www.southeastpcp.com/,,7/16/2024 9:22,,NONE
,Volastra Therapeutics,1361 Amsterdam Ave Suite 520,"New York, NY",10027,United States of America,https://volastratx.com/,,7/16/2024 9:22,(646) 344-1248,NONE
,TenSixteen Bio,,", ",,,,,7/16/2024 9:22,,
,Stellate Therapeutics,101 Avenue of the Americas,"New York, NY",10013,United States of America,https://www.stellate-tx.com/,,7/16/2024 9:22,,NONE
,Magenta Therapeutics,"100 Technology Square, 5th Floor","Cambridge, MA",2139,United States of America,https://www.magentatx.com,,7/16/2024 9:22,(857) 242-0170,MGTA
,Pliant Therapeutics,260 Littlefield Avenue,"South San Francisco, CA",94080,United States of America,https://pliantrx.com,,7/16/2024 9:22,(650) 481-6770,PLRX
,"GSMS, Inc.",5187 Camino Ruiz,"Camarillo, CA",93012,United States of America,https://gsms.us/,,7/16/2024 9:22,(805) 477-9866,
,Second Genome,"1000 Marina Blvd, Suite #500","South San Francisco, CA",94005,United States of America,http://www.secondgenome.com,,7/16/2024 9:22,(650) 440-4606,NONE
,Affinivax,"301 Binney St., Suite 302","Cambridge, MA",2142,United States of America,www.affinivax.com,,7/16/2024 9:22,(617) 465-0865,NONE
,NightstaRx,"203 Crescent Street, Suite 303","Waltham, MA",2453,United States of America,https://www.nightstartx.com/,,7/16/2024 9:22,(781) 786-8300,
,Carbon Biosciences,,"Waltham, MA",2108,,David Steinberg's stealth company,,7/16/2024 9:22,,NONE
,Sionna Therapeutics,21 Hickory Drive Suite 500,"Waltham, MA",2451,United States of America,www.sionnatx.com,,7/16/2024 9:22,(617) 819-1389,NONE
,Vigene Biosciences,9430 Key West Ave  Suite 105,"Rockville, MD",20850,United States of America,https://www.vigenebio.com,,7/16/2024 9:22,(301) 251-6638,NONE
,Q32 Bio Inc.,"830 Winter Street, 2nd Floor","Waltham, MA",2451,United States of America,https://www.q32bio.com/,,7/16/2024 9:22,,NONE
,Aadi Bioscience,"17383 Sunset Blvd, Suite A250","Pacific Palisades, CA",90272,United States of America,http://aadibio.com/,,7/16/2024 9:22,(424) 473-8055,AADI
,Scorpion Therapeutics,"1 Winthrop Square, Suite 400","Boston, MA",2110,United States of America,http://www.scorpiontx.com/,,7/16/2024 9:22,(781) 288-5760,NONE
,Lyric,475 Allendale Road,"King of Prussia, PA",19406,United States of America,https://lyric.ai/,,7/16/2024 9:22,(888) 474-4262,
,Andreessen Horowitz,"2865 Sand Hill Road, Suite 101","Menlo Park, CA",94025,United States of America,https://a16z.com,,7/16/2024 9:22,,NONE
,Curve Health,2121 Biscayne Blvd #1037,"Miami, FL",33137,United States of America,https://www.curvehealth.com/,,7/16/2024 9:22,(833) 824-2878,NONE
,Allogene Therapeutics,210 E. Grand Avenue,"South San Francisco, CA",94080,United States of America,http://www.allogene.com/,,7/16/2024 9:22,(650) 457-2700,ALLO
,Jumo Health,"110 E 42nd Street, STE 810","New York, NY",10017,United States of America,www.jumohealth.com,,7/16/2024 9:22,(646) 895-9319,NONE
,Charm Therapeutics,,", ",,,www.charmtx.com,,7/16/2024 9:22,,NONE
,Silvergate Pharmaceuticals Inc,6251 Greenwood Plaza Blvd. Suite 101,"Greenwood Village, CO",80111,United States of America,http://www.silvergatepharma.com/,,7/16/2024 9:22,(855) 379-0382,
,Eleusis Holdings Ltd,"99 Wall Street, #2205","New York, NY",10005,United States of America,https://www.eleusisltd.com,,7/16/2024 9:22,,NONE
,Evommune,,"San Francisco, CA",94102,United States of America,https://www.evommune.com/,,7/16/2024 9:22,,NONE
,"BeiGene USA, Inc.","55 Cambridge Parkway, Suite 700W","Cambridge, MA",2142,United States of America,www.beigene.com,,7/16/2024 9:22,(781) 801-1800,BGNE
,Avista Pharma,"3501 Tricenter Blvd, Suite C","Durham, NC",27713,United States of America,http://www.avistapharma.com/,,7/16/2024 9:22,(919) 544-8600,
,"Welsh, Carson, Anderson & Stowe",320 Park Avenue Suite 2500,"New York, NY",10022,United States of America,http://www.welshcarson.com/,,7/16/2024 9:22,(212) 893-9500,NONE
,"Outlook Therapeutics, Inc.","111 Wood Ave South, Suite 100","Iselin, NJ",8830,United States of America,https://outlooktherapeutics.com,,7/16/2024 9:22,(609) 619-3990,
,GigaCyte,33 Business Park Drive Suite 1A,"Branford, CT",6405,United States of America,www.gigacyte.com,,7/16/2024 9:22,(203) 208-1577,
,Generation Bio,301 Binney St,"Cambridge, MA",2142,United States of America,https://generationbio.com/,,7/16/2024 9:22,(617) 655-7500,GBIO
,Nine Square Therapeutics,2 Tower Pl,"South San Francisco, CA",94080,United States of America,https://www.ninesquaretx.com/,,7/16/2024 9:22,,NONE
,Inception Therapeutics,6175 Nancy Ridge Dr.,"San Diego, CA",92121,United States of America,https://www.inceptiontx.com,,7/16/2024 9:22,(858) 224-7701,NONE
,conversationHEALTH (Real Chemistry company),661 University Ave Suite 440,"Toronto, ",ON M5G 1M,Canada,https://www.conversationhealth.com/,,7/16/2024 9:22,,NONE
,Kestrel Therapeutics,127 Western Ave,"Allston, MA",2134,United States of America,https://kestreltherapeutics.com/,,7/16/2024 9:22,(617) 460-3772,NONE
,Atomwise,"250 Sutter Street, Suite 650","San Francisco, CA",94108,United States of America,http://www.atomwise.com,,7/16/2024 9:22,,NONE
,Linus Health,210 Bear Hill Road Suite 301,"Waltham, MA",2451,United States of America,https://linus.health/,,7/16/2024 9:22,(617) 433-1777,NONE
,Lorentz Bio,,", ",,,https://www.lorentz.bio/,,7/16/2024 9:22,,NONE
,Hydrogen Health,,"New York, NY",10001,United States of America,https://hydrogenhealth.com/,,7/16/2024 9:22,,
,"Rectify Pharmaceuticals, Inc.","400 Technology Square, 2nd Fl, Suite 201","Cambridge, MA",2139,United States of America,www.rectifypharma.com,,7/16/2024 9:22,,
,Inspirna,"30-02 48th Ave, Suitte 350","Long Island City, NY",11101,United States of America,https://inspirna.com/,,7/16/2024 9:22,(646) 856-9261,NONE
,Curie Bio,,", ",,United States of America,,,7/16/2024 9:22,,NONE
,Tagworks Pharmaceuticals,"P.O. Box 9101, 6500 HB Nijmegen",", ",,The Netherlands,https://www.tagworkspharma.com/,,7/16/2024 9:22,+31 625 021525,NONE
,Analytical Technologies Group,179 Cross Road,"Waterford, CT",6385,United States of America,https://www.atgservice.com,,7/16/2024 9:22,(860) 449-0886,NONE
,Field Trip Health LTD,"30 Duncan Street, Suite 401","Toronto, ON",M5V 2C3,Canada,https://www.fieldtriphealth.com,,7/16/2024 9:22,(833) 222-0084,FTRP
,Innovaccer,350 Cambridge Ave,"Palo Alto, CA",94306,United States of America,www.innovaccer.com,,7/16/2024 9:22,(714) 729-4038,NONE
,LB Pharmaceuticals,575 Madison Avenue,"New York, NY",10022,United States of America,http://lbpharma.us/,,7/16/2024 9:22,(646) 588-8175,
,iNeuro Therapeutics,325 Vassar St,"Cambridge, MA",2139,United States of America,,,7/16/2024 9:22,,NONE
,Ribon Therapeutics Inc,35 Cambridgepark Drive,"Cambridge, MA",2140,United States of America,https://ribontx.com/,,7/16/2024 9:22,(617) 914-8700,NONE
,Catalyx,"11 Penns Trail, Suite 100","Newtown, PA",18940,United States of America,https://thecatalyx.com,,7/16/2024 9:22,(215) 493-7091,
,"Kronos Bio, Inc.","1300 So. El Camino Real, Suite 400","San Mateo, CA",94402,United States of America,https://kronosbio.com/,,7/16/2024 9:22,(650) 781-5200,KRON
,"Nalo Therapeutics, Inc.",2723 Monserat Ave,"Belmont, CA",94002,United States of America,,,7/16/2024 9:22,,NONE
,Camp4 Therapeutics,1 Kendall Sq,"Cambridge, MA",2138,United States of America,https://www.camp4tx.com,,7/16/2024 9:22,,NONE
,ArsenalBio,"2 Tower Place, Suite 700","South San Francisco, CA",94080,United States of America,https://www.arsenalbio.com/,,7/16/2024 9:22,(650) 240-8844,NONE
,Institute for Protein Innovation,4 Blackfan Circle Room 921,"Boston, MA",2115,United States of America,https://proteininnovation.org/,,7/16/2024 9:22,(617) 433-7005,NONE
,Mitobridge,"1030 Massachusetts Ave, STE 200","Cambridge, MA",2138,United States of America,www.mitobridge.com,,7/16/2024 9:22,(617) 401-9100,
,Enara Bio,71 Kingsway,"London, ",,United Kingdom,,,7/16/2024 9:22,,NONE
,Numab Therapeutics,Einsiedlerstrasse 34,"Wädenswil, ",CH-8820,Switzerland,http://www.numab.com/,,7/16/2024 9:22,,NONE
,Landmark Bio.,300 North Beacon Street,"Watertown, MA",2472,United States of America,https://landmarkbio.com/,,7/16/2024 9:22,,NONE
,Mission Barns,2618 Eighth St,"Berkeley, CA",94710,United States of America,https://www.missionbarns.com/,,7/16/2024 9:22,(510) 859-4267,NONE
,"Zentalis Pharmaceuticals, Inc.","10275 Science Center Dr., #200","San Diego, CA",92121,United States of America,https://www.zentalis.com,,7/16/2024 9:22,(212) 433-3791,ZNTL
,Century Therapeutics,25 N. 38th Street,"Philadelphia, PA",19104,United States of America,https://www.centurytx.com/,,7/16/2024 9:22,(267) 817-5790,IPSC
,Translate Bio (Previously RaNA Therapeutics),29 Hartwell Ave,"Cambridge, MA",2138,United States of America,www.translate.bio,,7/16/2024 9:22,(617) 945-7361,
,Libra Therapeutics,3210 Merryfield Row,"San Diego, CA",92101,United States of America,https://www.libratherapeutics.com/,,7/16/2024 9:22,,NONE
